"Hamilton Health Center, Inc.","110 S 17th St, 110 S 17th St, Harrisburg, PA 17104-1123",www.hamiltonhealthcenter.com,,,,Harrisburg,PA,17104-1123
Midland Community Healthcare Services,"5001 Andrews Hwy, 5001 Andrews Hwy, Midland, TX 79703-4522",www.midlandchs.org,432-570-0238,flora.hale@midlandchs.org,,Midland,TX,79703-4522
"BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICES, INCORPORATED","721 Okatie Hwy # 170, 721 Okatie Hwy # 170, Okatie, SC 29909-3963",www.bjhchs.org,,,,Okatie,SC,29909-3963
"COMMUNITY HEALTH CENTER, INCORPORATED","635 MN ST, 635 MN ST, Middletown, CT 06457",www.chc1.com,860-347-6602,mark@chc1.com,,Middletown,CT,06457
OLE Health,"1141 Pear Tree Ln Ste 100, 1141 Pear Tree Ln Ste 100, Napa, CA 94558-6485",www.clinicole.org,,,,Napa,CA,94558-6485
"Hudson River Healthcare, Inc.","1037 Main St, 1037 Main St, Peekskill, NY 10566-2913",,914-924-4923,lreid@hrhcare.org,,Peekskill,NY,10566-2913
CHATTANOOGA HAMILTON COUNTY HOSPITAL AUTHORITY,"100 E 37th St, 100 E 37th St, Chattanooga, TN 37410-1401",www.erlanger.org,423-778-2805,angel.moore@erlanger.org,,Chattanooga,TN,37410-1401
Highland Health Providers Corporation,"1487 N High St Ste 102, 1487 N High St Ste 102, Hillsboro, OH 45133-8496",,937-393-8426,kcloud@hhproviders.org,,Hillsboro,OH,45133-8496
Southbridge Medical Advisory Council Inc,"601 New Castle Ave, 601 New Castle Ave, Wilmington, DE 19801-5821",www.hjmc.org,302-655-6187 x237,healy@hjmc.org,,Wilmington,DE,19801-5821
"Dr. Arenia C. Mallory Community Health Center, Inc.","17280 Highway 17, 17280 Highway 17, Lexington, MS 39095-6614",www.mallorychc.org,,,,Lexington,MS,39095-6614
"Harbor Health Services, Inc.","1135 Morton St, 1135 Morton St, Mattapan, MA 02126-2834",www.hhsi.us,,,,Mattapan,MA,02126-2834
MUSKINGUM VALLEY HEALTH CENTERS,"859 N Main St, 859 N Main St, Malta, OH 43758-9007",,,,,Malta,OH,43758-9007
"Heartland Health Center, Inc.","3307 W Capital Ave, 3307 W Capital Ave, Grand Island, NE 68803-1334",,308-258-0549,peachismason@gmail.com,,Grand Island,NE,68803-1334
BETTY JEAN KERR - PEOPLE'S HEALTH CENTERS,"5701 Delmar Blvd, 5701 Delmar Blvd, Saint Louis, MO 63112-2617",WWW.PHCENTERS.ORG,314-367-7848,msanford@phcenters.com,,Saint Louis,MO,63112-2617
Camarena Health,"344 E 6th St, 344 E 6th St, Madera, CA 93638-3631",www.camarenahealth.org,510-333-2617,nancynetherland@gmail.com,,Madera,CA,93638-3631
"Newark Community Health Centers, Inc.","741 Broadway, 741 Broadway, Newark, NJ 07104-4309",www.nchcfqhc.org,973-483-1300 x1250,wtalley@nchcfqhc.org,,Newark,NJ,07104-4309
"Rural Health Group, Inc.","500 Jackson St, 500 Jackson St, Roanoke Rapids, NC 27870-2602",www.rhgnc.org,,,,Roanoke Rapids,NC,27870-2602
School Health Clinics Of Santa Clara County,"6840 Via Del Oro Ste 210, 6840 Via Del Oro Ste 210, San Jose, CA 95119-1372",www.schoolhealthclinics.org,408-284-2282,stephaniek@schoolhealthclinics.org,,San Jose,CA,95119-1372
Community Health Net,"1202 State St, 1202 State St, Erie, PA 16501-1914",www.community-healthnet.com,,,,Erie,PA,16501-1914
"St. Thomas Community Health Center, Inc.","1020 Saint Andrew St, 1020 Saint Andrew St, New Orleans, LA 70130-5022",,504-529-5558 x466,rdarrow@stthomaschc.org,,New Orleans,LA,70130-5022
Lifelong Medical Care,"2344 6th St, 2344 6th St, Berkeley, CA 94710-2412",,,,,Berkeley,CA,94710-2412
"Boston Health Care For The Homeless Program, Inc., The","780 Albany St, 780 Albany St, Boston, MA 02118-2755",,,,,Boston,MA,02118-2755
"LINCOLN, COUNTY OF","36 SW Nye St, 36 SW Nye St, Newport, OR 97365-3821",http://www.co.lincoln.or.us/,,,,Newport,OR,97365-3821
High Country Community Health,"935 State Farm Rd, 935 State Farm Rd, Boone, NC 28607-4948",www.highcountrycommunityhealth.com,,,,Boone,NC,28607-4948
"Southwest Colorado Mental Health Center, Inc.","185 Suttle St, 185 Suttle St, Durango, CO 81303-8276",,,,,Durango,CO,81303-8276
"Sunset Park Health Council, Inc.","150 55th St Ste 1, 150 55th St Ste 1, Brooklyn, NY 11220-2508",,,,,Brooklyn,NY,11220-2508
Ozarks Resource Group,"18614 Jackson St, 18614 Jackson St, Hermitage, MO 65668-8204",,417-745-2121,lindsay.pearson@ozarkschc.com,,Hermitage,MO,65668-8204
Northeast Valley Health Corporation,"1172 N Maclay Ave, 1172 N Maclay Ave, San Fernando, CA 91340-1328",thesabanfreeclinic.org,818-898-1388,patriciamoraga@nevhc.org,,San Fernando,CA,91340-1328
Sea-Mar Community Health Center,"1040 S Henderson St, 1040 S Henderson St, Seattle, WA 98108-4720",,206-763-5277,dustingreer@seamarchc.org,,Seattle,WA,98108-4720
"Mary's Center For Maternal And Child Care, Inc.","2333 Ontario Rd NW, 2333 Ontario Rd NW, Washington, DC 20009-2627",,,,,Washington,DC,20009-2627
"SOUTHWEST UTAH COMMUNITY HEALTH CENTER, INC.","25 N 100 E Ste 102, 25 N 100 E Ste 102, St George, UT 84770-7369",www.familyhc.org,435-879-5101,lori@familyhc.org,,St George,UT,84770-7369
SOUTHERN ILLINOIS UNIVERSITY,"801 N Rutledge St Fl 2, 801 N Rutledge St Fl 2, Springfield, IL 62702-4933",,217-545-4549,grants@siumed.edu,,Springfield,IL,62702-4933
"Foothills Community Health Care, Inc.","110 Liberty Dr, 110 Liberty Dr, Clemson, SC 29631-3157",www.myfchc.org,,,,Clemson,SC,29631-3157
Rural Health Corporation of Northeastern Pennsylvania,"1084 Highway 315 Blvd, 1084 Highway 315 Blvd, Wilkes Barre, PA 18702-7012",www.rhcnepa.com,,,,Wilkes Barre,PA,18702-7012
"Escambia Community Clinics, Inc.","2315 W Jackson St, 2315 W Jackson St, Pensacola, FL 32505-7552",,850-436-4630 x90110,apapadelias@healthcarewithinreach.org,,Pensacola,FL,32505-7552
San Francisco Community Clinic Consortium,"2720 Taylor St Ste 430, 2720 Taylor St Ste 430, San Francisco, CA 94133-1231",,,,,San Francisco,CA,94133-1231
AltaMed Health Services Corporation,"2040 Camfield Ave, 2040 Camfield Ave, Commerce, CA 90040-1502",www.altamed.org,,,,Commerce,CA,90040-1502
"Family Health Centers Of Georgia, Inc., The","868 York Ave SW, 868 York Ave SW, Atlanta, GA 30310-2750",fhcga.org,,,,Atlanta,GA,30310-2750
"SANTA BARBARA, COUNTY OF","300 N San Antonio Rd, 300 N San Antonio Rd, Santa Barbara, CA 93110-1316",,805-681-5173,darrin.eisenbarth@sbcphd.org,,Santa Barbara,CA,93110-1316
Happi Health,"813 Franklin St Se, 813 Franklin St Se, Huntsville, AL 35801-4311",www.happiinc.com,256-512-5505,rcandrews@happihealth.org,,Huntsville,AL,35801-4311
"FIRST CHOICE PRIMARY CARE, INC.","770 Walnut St Ste 7A, 770 Walnut St Ste 7A, Macon, GA 31201-2635",,,,,Macon,GA,31201-2635
Capitol City Family Health Center Inc,"3140 Florida St, 3140 Florida St, Baton Rouge, LA 70806-3757",,225-650-2026,mvalliere@ccfhc.org,,Baton Rouge,LA,70806-3757
"Compass Health, Inc.","1800 Community, 1800 Community, Clinton, MO 64735-8804",,,,,Clinton,MO,64735-8804
"HUNTER HEALTH CLINIC INC, THE","2318 E Central Ave, 2318 E Central Ave, Wichita, KS 67214-4436",WWW.HUNTERHEALTH.ORG/,,,,Wichita,KS,67214-4436
"Springfield, City Of","311 State St, 311 State St, Springfield, MA 01105-1320",,,,,Springfield,MA,01105-1320
Public Health Management Corporation,"1500 Market St Ste 1500, 1500 Market St Ste 1500, Philadelphia, PA 19102-2100",,,,,Philadelphia,PA,19102-2100
Sea-Mar Community Health Center,"1040 S Henderson St, 1040 S Henderson St, Seattle, WA 98108-4720",www.seamar.org,206-763-5277,dustingreer@seamarchc.org,,Seattle,WA,98108-4720
Peach Tree Healthcare,"5730 Packard Ave Ste 500, 5730 Packard Ave Ste 500, Marysville, CA 95901-7119",,530-741-6245 x1351,mwoodard@pickpeach.org,,Marysville,CA,95901-7119
"Houston Community Health Centers, Inc.","424 Hahlo St, 424 Hahlo St, Houston, TX 77020-3022",,713-343-5451,koshaughnessy@vecinohealthcenters.org,,Houston,TX,77020-3022
"ALAMEDA, COUNTY OF","1404 Franklin St Ste 200, 1404 Franklin St Ste 200, Oakland, CA 94612-3208",www.achch.org,,,,Oakland,CA,94612-3208
"BOUNDARY REGIONAL COMMUNITY HEALTH CENTER, INC.","6635 Comanche St, 6635 Comanche St, Bonners Ferry, ID 83805-7523",,,,,Bonners Ferry,ID,83805-7523
"Universal Medical Services, Inc.","1801 Nicollet Ave Ste 105, 1801 Nicollet Ave Ste 105, Minneapolis, MN 55403-3793",,612-823-2947,tjames@axismedicalcenter.org,,Minneapolis,MN,55403-3793
"SOUTHERN JERSEY FAMILY MEDICAL CENTERS, INC.","1 N White Horse Pike, 1 N White Horse Pike, Hammonton, NJ 08037-1875",www.sjfmc.org,,,,Hammonton,NJ,08037-1875
"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC.","1831 N Fayetteville St, 1831 N Fayetteville St, Asheboro, NC 27203-3273",n/a,,,,Asheboro,NC,27203-3273
"North Shore Community Health, Inc.","47 Congress St Frnt, 47 Congress St Frnt, Salem, MA 01970-7311",,978-825-1109,margaret.brennan@nschi.org,,Salem,MA,01970-7311
MONMOUTH FAMILY HEALTH CENTER,"270 Broadway, 270 Broadway, Long Branch, NJ 07740-7027",,732-923-7145,msilverberg@mfhcnj.org,,Long Branch,NJ,07740-7027
"JWCH Institute, Inc.","5650 Jillson St, 5650 Jillson St, Commerce, CA 90040-1482",,,,,Commerce,CA,90040-1482
ATCHISON COMMUNITY HEALTH CLINIC,"1412 N 2nd St, 1412 N 2nd St, Atchison, KS 66002-1203",,,,,Atchison,KS,66002-1203
Sea-Mar Community Health Center,"1040 S Henderson St, 1040 S Henderson St, Seattle, WA 98108-4720",,206-763-5277,dustingreer@seamarchc.org,,Seattle,WA,98108-4720
"CENTER FOR FAMILY HEALTH & EDUCATION, INC.","8727 Van Nuys Blvd # 101102103201203, 8727 Van Nuys Blvd # 101102103201203, Panorama City, CA 91402-2401",,818-899-5555 x277,afrench@cffhae.org,,Panorama City,CA,91402-2401
CARE SOUTH CAROLINA INC,"201 S 5th St, 201 S 5th St, Hartsville, SC 29550-4211",www.caresouth-carolina.com,,,,Hartsville,SC,29550-4211
Community Health Care,"1148 Broadway Ste 100, 1148 Broadway Ste 100, Tacoma, WA 98402-3518",,,,,Tacoma,WA,98402-3518
"WomenCare, Inc.","97 Great Teays Blvd Ste 6, 97 Great Teays Blvd Ste 6, Scott Depot, WV 25560-9816",www.familycarewv.org,,,,Scott Depot,WV,25560-9816
"ALBANY AREA PRIMARY HEALTH CARE, INC","204 N Westover Blvd, 204 N Westover Blvd, Albany, GA 31707-2983",www.aaphc.org,229-405-6201,heather.dutton@aaphc.org,,Albany,GA,31707-2983
Mountain Comprehensive Health Corporation,"226 Medical Plaza Ln, 226 Medical Plaza Ln, Whitesburg, KY 41858-7425",www.mchcky.com,,,,Whitesburg,KY,41858-7425
YAKIMA VALLEY FARM WORKERS CLINIC,"604 W 1st Ave, 604 W 1st Ave, Toppenish, WA 98948-1500",www.yvfwc.com,,,,Toppenish,WA,98948-1500
"MENDOCINO COMMUNITY HEALTH CLINIC, INC.","333 Laws Ave, 333 Laws Ave, Ukiah, CA 95482-6540",WWW.MCHCINC.ORG,,,,Ukiah,CA,95482-6540
VALLEY COMMUNITY HEALTHCARE,"6801 Coldwater Canyon Ave, 6801 Coldwater Canyon Ave, North Hollywood, CA 91605-5162",,,,,North Hollywood,CA,91605-5162
Lee Memorial Health System,"2776 Cleveland Ave, 2776 Cleveland Ave, Fort Myers, FL 33901-5864",,239-834-9998,robert.johns@leememorial.org,,Fort Myers,FL,33901-5864
DAILY PLANET INC,"517 W Grace St, 517 W Grace St, Richmond, VA 23220-4911",,804-783-2505 x226,deligt@dailyplanet.org,,Richmond,VA,23220-4911
Tyler Family Circle Of Care,"928 N Glenwood Blvd, 928 N Glenwood Blvd, Tyler, TX 75702-5055",www.tylercircleofcare.org,,,,Tyler,TX,75702-5055
Peak Vista Community Health Centers,"3205 N Academy Blvd, 3205 N Academy Blvd, Colorado Springs, CO 80917-5147",www.peakvista.org,,,,Colorado Springs,CO,80917-5147
"PREMIER COMMUNITY HEALTHCARE GROUP, INC.","37912 Church Ave, 37912 Church Ave, Dade City, FL 33525-4207",,352-518-2000 x9013,jresnick@hcnetwork.org,,Dade City,FL,33525-4207
"MCR Health, Inc.","700 8th Ave W Ste 101, 700 8th Ave W Ste 101, Palmetto, FL 34221-4737",www.mcrhs.org,941-776-4000,pcarnegie@mcrhs.org,,Palmetto,FL,34221-4737
"Houston Community Health Centers, Inc.","424 Hahlo St, 424 Hahlo St, Houston, TX 77020-3022",,713-343-5451,koshaughnessy@vecinohealthcenters.org,,Houston,TX,77020-3022
Hope Christian Health Center Corp,"4357 Corporate Center Dr Ste 450, 4357 Corporate Center Dr Ste 450, North Las Vegas, NV 89030-0226",,,,,North Las Vegas,NV,89030-0226
COMMUNITY HEALTH CENTERS OF THE RUTLAND REGION,"275 Route 30 N, 275 Route 30 N, Bomoseen, VT 05732-9647",,,,,Bomoseen,VT,05732-9647
UNITED HEALTH CENTERS,"3009 Waughtown St, 3009 Waughtown St, Winston Salem, NC 27107-1634",www.southsideunitedhealth.org,,,,Winston Salem,NC,27107-1634
Southcentral Foundation,"4501 Diplomacy Dr, 4501 Diplomacy Dr, Anchorage, AK 99508-5919",www.scf.cc,907-729-4955,akyle@southcentralfoundation.com,,Anchorage,AK,99508-5919
"MCR Health, Inc.","700 8th Ave W Ste 101, 700 8th Ave W Ste 101, Palmetto, FL 34221-4737",WWW.MCRHS.ORG,941-776-4000,pcarnegie@mcrhs.org,,Palmetto,FL,34221-4737
"Sunset Park Health Council, Inc.","150 55th St Ste 1, 150 55th St Ste 1, Brooklyn, NY 11220-2508",,,,,Brooklyn,NY,11220-2508
"Flathead Community Health Center ,Inc","1035 1st Ave W, 1035 1st Ave W, Kalispell, MT 59901-5607",greatervalleyhealth.org,,,,Kalispell,MT,59901-5607
"BOUNDARY REGIONAL COMMUNITY HEALTH CENTER, INC.","6635 Comanche St, 6635 Comanche St, Bonners Ferry, ID 83805-7523",,,,,Bonners Ferry,ID,83805-7523
"Community Health Centers Of The Central Coast, Inc.","150 Tejas Pl, 150 Tejas Pl, Nipomo, CA 93444-9123",,,,,Nipomo,CA,93444-9123
"KEDREN COMMUNITY HEALTH CENTER, INC.","4211 Avalon Blvd, 4211 Avalon Blvd, Los Angeles, CA 90011-5622",www.kedrenmentalhealth.com,,,,Los Angeles,CA,90011-5622
"SANTA CRUZ, COUNTY OF","1080 Emeline Ave, 1080 Emeline Ave, Santa Cruz, CA 95060-1966",santacruzhealth.org/phealth/2homeless.htm,,,,Santa Cruz,CA,95060-1966
"JESSIE TRICE COMMUNITY HEALTH SYSTEM, INC.","5607 NW 27th Ave Ste 1, 5607 NW 27th Ave Ste 1, Miami, FL 33142-2826",www.jtchs.org,305-805-1700,jjlawrence@jtchc.org,,Miami,FL,33142-2826
"ERIE, COUNTY OF","420 Superior St Fl 1, 420 Superior St Fl 1, Sandusky, OH 44870-1849",,,,,Sandusky,OH,44870-1849
Mid-State Health Center,"101 Boulder Point Dr Ste 1, 101 Boulder Point Dr Ste 1, Plymouth, NH 03264-3170",www.midstatehealth.org,,,,Plymouth,NH,03264-3170
CHEROKEE HEALTH SYSTEMS,"2018 Western Ave, 2018 Western Ave, Knoxville, TN 37921-5718",,,,,Knoxville,TN,37921-5718
North East Medical Services,"1520 Stockton St, 1520 Stockton St, San Francisco, CA 94133-3354",http://www.nems.org/,,,,San Francisco,CA,94133-3354
"Project Health, Inc.","1425 S US 301, 1425 S US 301, Sumterville, FL 33585-5141",,,,,Sumterville,FL,33585-5141
TRENTON MEDICAL CENTER INC,"911 S Main St, 911 S Main St, Trenton, FL 32693-3239",www.palmsmg.org,386-755-4200 x22,caleb@powellandjonescpa.com,,Trenton,FL,32693-3239
"DAVID RAINES COMMUNITY HEALTH CENTER, INC.","3041 Dr Martin Luther King Dr, 3041 Dr Martin Luther King Dr, Shreveport, LA 71107-4705",davidraineschc.org,,,,Shreveport,LA,71107-4705
Penobscot Community Health Center,"103 Maine Ave, 103 Maine Ave, Bangor, ME 04401-4330",,,,,Bangor,ME,04401-4330
"Manet Community Health Center, Incorporated","110 W Squantum St Ste 24, 110 W Squantum St Ste 24, Quincy, MA 02171-2122",www.manetchc.org,,,,Quincy,MA,02171-2122
"COMMUNITY HEALTH CENTER, INCORPORATED","635 MN ST, 635 MN ST, Middletown, CT 06457",,860-347-6602,mark@chc1.com,,Middletown,CT,06457
"Community Health Care Center, Incorporated","601 1st Ave N, 601 1st Ave N, Great Falls, MT 59401-2510",,,,,Great Falls,MT,59401-2510
"Shalom Health Care Center, Inc.","3400 Lafayette Rd Ste 200, 3400 Lafayette Rd Ste 200, Indianapolis, IN 46222-1147",,,,,Indianapolis,IN,46222-1147
"Family Health Center of Worcester, Inc.","26 Queen St Ste 3, 26 Queen St Ste 3, Worcester, MA 01610-2473",http://www.fhcw.org,,,,Worcester,MA,01610-2473
"Community Medical and Dental Care, Inc","40 Robert Pitt Dr, 40 Robert Pitt Dr, Monsey, NY 10952-3333",,845-352-6800 x0381,mhoffman@cmadc.com,,Monsey,NY,10952-3333
"Grace Community Health Center, Inc.","1019 Cumberland Falls Hwy Ste B201, 1019 Cumberland Falls Hwy Ste B201, Corbin, KY 40701-2793",,606-595-0215,michael.stanley@gracehealthky.org,,Corbin,KY,40701-2793
"Petaluma Health Center, Inc.","1179 N Mcdowell Blvd, 1179 N Mcdowell Blvd, Petaluma, CA 94954-6559",www.coastalhealth.net,,,,Petaluma,CA,94954-6559
Presbyterian Medical Services,"1422 Paseo De Peralta, 1422 Paseo De Peralta, Santa Fe, NM 87501-4391",,505-820-3475,lisa.stephens@pmsnm.org,,Santa Fe,NM,87501-4391
"KING, COUNTY OF","401 5th Ave, 401 5th Ave, Seattle, WA 98104-1818",,,,,Seattle,WA,98104-1818
Perry County Medical Center Inc,"115 E Brooklyn St, 115 E Brooklyn St, Linden, TN 37096-3515",,,,,Linden,TN,37096-3515
"Ben Archer Health Center, Inc.","255 Highway 187, 255 Highway 187, Hatch, NM 87937-7001",bahcnm.org,,,,Hatch,NM,87937-7001
Neighborhood Health Center,"7320 SW Hunziker Rd Ste 300, 7320 SW Hunziker Rd Ste 300, Portland, OR 97223-2302",www.nhcoregon.org,,,,Portland,OR,97223-2302
Neighborhood Healthcare,"425 N Date St Ste 203, 425 N Date St Ste 203, Escondido, CA 92025-3413",,760-520-8375,rakeshp@nhcare.org,,Escondido,CA,92025-3413
"SOUTHEAST MISSISSIPPI RURAL HEALTH INITIATIVE, INC.","5488 U S Highway 49, 5488 U S Highway 49, Hattiesburg, MS 39401-7806",,,,,Hattiesburg,MS,39401-7806
Share Our Selves Corporation,"1550 Superior Ave, 1550 Superior Ave, Costa Mesa, CA 92627-3653",shareourselves.org,949-536-3927,cward@shareourselves.org,,Costa Mesa,CA,92627-3653
"Valley Family Health Care, Inc.","1441 NE 10th Ave, 1441 NE 10th Ave, Payette, ID 83661-5420",,,,,Payette,ID,83661-5420
VISTA COMMUNITY CLINIC,"1000 Vale Terrace Dr, 1000 Vale Terrace Dr, Vista, CA 92084-5218",www.vcc.org,,,,Vista,CA,92084-5218
"Hudson River Healthcare, Inc.","1037 Main St, 1037 Main St, Peekskill, NY 10566-2913",,914-924-4923,lreid@hrhcare.org,,Peekskill,NY,10566-2913
Park West Health Systems Incorporated,"3319 W Belvedere Ave, 3319 W Belvedere Ave, Baltimore, MD 21215-5143",,443-884-7501 x19231,sdixon@parkwestmed.org,,Baltimore,MD,21215-5143
SALUD PARA LA GENTE,"195 Aviation Way Ste 200, 195 Aviation Way Ste 200, Watsonville, CA 95076-2059",,,,,Watsonville,CA,95076-2059
UNIVERSITY OF ILLINOIS,"809 S Marshfield Ave Rm 520, 809 S Marshfield Ave Rm 520, Chicago, IL 60612-4305",N/A,,,,Chicago,IL,60612-4305
JEWISH RENAISSANCE MEDICAL CENTER,"275 Hobart St, 275 Hobart St, Perth Amboy, NJ 08861-3396",www.jrmc.us,732-376-9333,dstjohn@jrmc.us,,Perth Amboy,NJ,08861-3396
DENA' NENA' HENASH,"122 1st Ave Ste 600, 122 1st Ave Ste 600, Fairbanks, AK 99701-4871",www.tananachiefs.org,907-452-8251 x3142,jacoline.bergstrom@tananachiefs.org,,Fairbanks,AK,99701-4871
"LAKES COMMUNITY HEALTH CENTER, INC., THE","7665 US Highway 2, 7665 US Highway 2, Iron River, WI 54847-4690",www.northlakesclinic.org,,,,Iron River,WI,54847-4690
Su Clinica Familiar,"1706 Treasure Hills Blvd, 1706 Treasure Hills Blvd, Harlingen, TX 78550-8911",www.suclinica.org,,,,Harlingen,TX,78550-8911
Family Christian Health Center,"31 W 155th St, 31 W 155th St, Harvey, IL 60426-3556",,708-209-9973,trobertson@familychc.org,,Harvey,IL,60426-3556
"Greater Lawrence Family Health Center, Inc.","1 Griffin Brook Dr Ste 101, 1 Griffin Brook Dr Ste 101, Methuen, MA 01844-1865",www.glfhc.org,978-771-7675,thu.huynh-vien@glfhc.org,,Methuen,MA,01844-1865
"Edward M. Kennedy Community Health Center, Inc.","650 Lincoln St, 650 Lincoln St, Worcester, MA 01605-2060",www.kennedychc.org,508-854-2122,steve.kerrigan@kennedychc.org,,Worcester,MA,01605-2060
Community Health Alliance,"680 S Rock Blvd, 680 S Rock Blvd, Reno, NV 89502-4113",,775-336-3035,jwheeler@chanevada.org,,Reno,NV,89502-4113
"Citrus Health Network, Inc.","4175 W 20th Ave, 4175 W 20th Ave, Hialeah, FL 33012-5874",,,,,Hialeah,FL,33012-5874
Health Care for the Homeless-Houston,"1934 Caroline St, 1934 Caroline St, Houston, TX 77002-8210",www.homeless-healthcare.org,713-286-6122,carlieb@bcm.edu,,Houston,TX,77002-8210
"Whatley Health Services, Inc.","2731 Ml King Jr Blvd, 2731 Ml King Jr Blvd, Tuscaloosa, AL 35401-5235",www.whatleyhealth.org,,,,Tuscaloosa,AL,35401-5235
"E. A. Hawse Health Center, Inc.","45 State Road 259, 45 State Road 259, Baker, WV 26801-7000",,304-897-5915 x233,llutz@hawsehealth.com,,Baker,WV,26801-7000
"CENTRO DE SALUD DE LARES, INC.","1.9 Carr 111, 1.9 Carr 111, Salto Abajo, PR 00641",,,,,Salto Abajo,PR,00641
Omni Family Health,"4900 California Ave Ste 400B, 4900 California Ave Ste 400B, Bakersfield, CA 93309-7081",www.OmniFamilyHealth.org,,,,Bakersfield,CA,93309-7081
"Central Mississippi Civic Improvement Association, Inc.","3502 W Northside Dr, 3502 W Northside Dr, Jackson, MS 39213-4454",www.jackson-hinds.com,,,,Jackson,MS,39213-4454
Florida Atlantic University,"777 Glades Rd, 777 Glades Rd, Boca Raton, FL 33431-6424",www.fau.edu/nursing,596-297-3318,edwardsk@fau.edu,,Boca Raton,FL,33431-6424
Pediatric & Family Medical Center,"1530 S Olive St, 1530 S Olive St, Los Angeles, CA 90015-3023",www.eisnerhealth.org,,,,Los Angeles,CA,90015-3023
"Dirne Health Centers, Inc.","2025 W Park Pl, 2025 W Park Pl, Coeur D Alene, ID 83814",www.myheritagehealth.org,,,,Coeur D Alene,ID,83814
"North Florida Medical Centers, Inc.","2804 Remington Green Cir, 2804 Remington Green Cir, Tallahassee, FL 32308-8707",http://www.nfmc.org,,,,Tallahassee,FL,32308-8707
